patch_id,city_code,patch_idx,centroid_lat,centroid_lon,minx_utm,miny_utm,maxx_utm,maxy_utm,crs_utm,n_segments,n_intersections,n_nodes_in_patch,n_components,n_nodes_largest,largest_fraction,entropy_raw,entropy_normalised,entropy_weighted_raw,entropy_weighted_norm,phi,n_edges_used,n_nodes_used,n_3way,n_deadend,proportion_4way,proportion_3way,proportion_deadend,mean_edge_length,total_edge_length,circuity
brasilia_1984,brasilia,1984,-15.89277,-47.780947,201803.82,8240545.62,202603.82,8241345.62,EPSG:32723,480,152,152,2,151,0.9934,2.622601,0.731851,2.638647,0.736328,0.683406,398,151,104,21,0.046358,0.688742,0.139073,61.87,12436.14,1.032199
bengaluru_0925,bengaluru,925,13.062204,77.66429,788541.21,1445133.77,789341.21,1445933.77,EPSG:32643,294,109,109,5,91,0.8349,2.642967,0.737534,2.79633,0.780331,0.672889,212,91,54,28,0.021978,0.593407,0.307692,56.81,6021.55,1.034329
thessaloniki_0702,thessaloniki,702,40.652183,22.873376,657983.42,4501434.41,658783.42,4502234.41,EPSG:32634,154,49,49,7,41,0.8367,2.667485,0.744376,2.634176,0.735081,0.66,100,41,21,10,0.097561,0.512195,0.243902,102.94,5352.88,1.098866
bogota_0345,bogota,345,4.66793,-74.103783,599001.98,515621.2,599801.98,516421.2,EPSG:32618,660,204,204,6,199,0.9755,2.691752,0.751148,2.505699,0.699229,0.646998,564,199,89,38,0.291457,0.447236,0.190955,48.2,13687.6,1.047889
munich_0352,munich,352,48.193815,11.593971,692365.47,5340696.0,693165.47,5341496.0,EPSG:32632,788,307,307,10,288,0.9381,2.587845,0.722152,2.696442,0.752457,0.700956,714,288,95,109,0.267361,0.329861,0.378472,42.99,15520.12,1.082808
chennai_0216,chennai,216,12.949958,80.210922,414011.76,1431333.9,414811.76,1432133.9,EPSG:32644,256,84,84,1,84,1.0,2.55625,0.713335,2.643977,0.737816,0.716476,202,84,44,20,0.059524,0.52381,0.238095,63.95,6459.37,1.053718
quito_0857,quito,857,0.015271,-78.445657,783929.29,10001289.57,784729.29,10002089.57,EPSG:32717,238,83,83,2,82,0.988,2.622114,0.731715,2.816504,0.78596,0.683655,186,82,41,25,0.036585,0.5,0.304878,69.7,6481.98,1.040452
chicago_0461,chicago,461,41.92844,-87.68618,442708.44,4641658.65,443508.44,4642458.65,EPSG:32616,1036,336,336,11,326,0.9702,2.652094,0.740081,2.797476,0.78065,0.66812,918,326,153,67,0.276074,0.469325,0.205521,45.07,20686.88,1.053124
houston_0510,houston,510,29.803846,-95.436872,264072.3,3299140.6,264872.3,3299940.6,EPSG:32615,352,111,111,4,101,0.9099,2.674957,0.746461,2.596406,0.724541,0.656023,268,101,52,19,0.168317,0.514851,0.188119,71.44,9715.77,1.041041
lasvegas_0959,lasvegas,959,36.237887,-115.080664,672073.93,4011642.16,672873.93,4012442.16,EPSG:32611,590,200,200,8,180,0.9,2.64963,0.739393,2.700684,0.75364,0.669411,478,180,112,32,0.111111,0.622222,0.177778,55.51,13488.93,1.107825
cleveland_0492,cleveland,492,41.495766,-81.576172,451507.88,4593554.41,452307.88,4594354.41,EPSG:32617,650,175,175,2,174,0.9943,2.484584,0.693336,2.359748,0.6585,0.750147,516,174,72,16,0.321839,0.413793,0.091954,54.69,14109.0,1.069671
telaviv_0065,telaviv,65,32.075647,34.798905,669388.77,3549836.38,670188.77,3550636.38,EPSG:32636,524,170,170,6,153,0.9,2.673927,0.746173,2.629485,0.733772,0.656573,422,153,86,22,0.163399,0.562092,0.143791,47.14,10040.14,1.046963
cairo_1621,cairo,1621,30.070954,31.673461,371743.78,3326989.41,372543.78,3327789.41,EPSG:32636,232,69,69,1,69,1.0,2.564878,0.715743,2.267636,0.632796,0.712279,188,69,53,5,0.014493,0.768116,0.072464,48.68,4576.29,1.114899
bangkok_1299,bangkok,1299,13.725213,100.642712,677228.23,1517540.91,678028.23,1518340.91,EPSG:32647,182,67,67,5,54,0.806,2.626967,0.733069,2.440422,0.681013,0.681165,124,54,33,17,0.0,0.611111,0.314815,72.16,4474.2,1.096245
warsaw_0048,warsaw,48,52.281715,20.894127,492377.48,5791977.34,493177.48,5792777.34,EPSG:32634,210,83,83,6,74,0.8916,2.581295,0.720324,2.761248,0.770541,0.704207,152,74,13,41,0.216216,0.175676,0.554054,59.58,4528.46,1.064972
tehran_0459,tehran,459,35.694804,51.376681,533679.81,3949764.0,534479.81,3950564.0,EPSG:32639,1352,530,530,6,523,0.9868,2.634698,0.735227,2.775902,0.77463,0.677179,1232,523,256,176,0.101338,0.489484,0.33652,35.32,21754.98,1.040398
tashkent_0144,tashkent,144,41.371037,69.204431,516696.16,4579567.22,517496.16,4580367.22,EPSG:32642,596,201,201,7,180,0.8955,2.608043,0.727788,2.456912,0.685614,0.690817,490,180,107,31,0.133333,0.594444,0.172222,54.56,13366.28,1.021926
bangkok_1811,bangkok,1811,13.803984,100.754245,689228.23,1526340.91,690028.23,1527140.91,EPSG:32647,178,78,78,4,72,0.9231,2.487467,0.694141,2.509712,0.700348,0.748833,144,72,32,34,0.013889,0.444444,0.472222,62.96,4533.41,1.039355
warsaw_0232,warsaw,232,52.231412,20.976243,497977.48,5786377.34,498777.48,5787177.34,EPSG:32634,2332,845,845,10,801,0.9479,2.685112,0.749295,2.628109,0.733388,0.65058,2072,801,437,207,0.149813,0.545568,0.258427,21.38,22154.75,1.035745
denver_0162,denver,162,39.743036,-104.993256,500177.82,4398837.36,500977.82,4399637.36,EPSG:32613,2238,687,687,3,685,0.9971,2.686936,0.749804,2.680274,0.747945,0.649598,2024,685,235,137,0.410219,0.343066,0.2,30.38,31107.81,1.036301
bangkok_0815,bangkok,815,13.747528,100.5467,666828.23,1519940.91,667628.23,1520740.91,EPSG:32647,522,188,188,9,177,0.9415,2.629048,0.73365,2.429759,0.678037,0.680095,424,177,91,50,0.090395,0.514124,0.282486,48.65,10605.31,1.036375
cairo_0489,cairo,489,30.038423,31.350334,340543.78,3323789.41,341343.78,3324589.41,EPSG:32636,382,121,121,3,117,0.9669,2.484811,0.6934,2.525586,0.704778,0.750044,328,117,78,14,0.128205,0.666667,0.119658,66.68,10934.86,1.077292
bengaluru_0031,bengaluru,31,12.984538,77.479207,768541.21,1436333.77,769341.21,1437133.77,EPSG:32643,648,207,207,5,203,0.9807,2.591916,0.723288,2.515994,0.702102,0.698926,520,203,116,40,0.093596,0.571429,0.197044,58.63,15244.87,1.027969
chennai_0644,chennai,644,13.123798,80.291555,422811.76,1450533.9,423611.76,1451333.9,EPSG:32644,634,231,231,15,216,0.9351,2.623269,0.732037,2.680691,0.748061,0.683063,510,216,110,60,0.064815,0.509259,0.277778,56.41,14384.3,1.033684
cleveland_0142,cleveland,142,41.465951,-81.748348,437107.88,4590354.41,437907.88,4591154.41,EPSG:32617,940,270,270,1,270,1.0,2.500446,0.697763,1.943465,0.542334,0.742877,828,270,118,29,0.37037,0.437037,0.107407,47.55,19780.13,1.011458
buenosaires_0024,buenosaires,24,-34.657688,-58.5104,361196.27,6163479.36,361996.27,6164279.36,EPSG:32721,362,100,100,1,100,1.0,2.687932,0.750082,2.186061,0.610032,0.649061,280,100,31,20,0.3,0.31,0.2,73.78,10328.51,1.006448
denver_0089,denver,89,39.764656,-105.030614,496977.82,4401237.36,497777.82,4402037.36,EPSG:32613,1946,555,555,9,547,0.9856,2.575785,0.718786,2.235041,0.6237,0.706929,1798,547,216,45,0.488117,0.394881,0.082267,36.0,32433.66,1.005199
cleveland_0435,cleveland,435,41.438024,-81.594813,449907.88,4587154.41,450707.88,4587954.41,EPSG:32617,608,177,177,3,167,0.9435,2.581466,0.720372,2.447957,0.683116,0.704123,504,167,76,18,0.335329,0.45509,0.107784,50.12,12629.44,1.048486
denver_0210,denver,210,39.678157,-104.965277,502577.82,4391637.36,503377.82,4392437.36,EPSG:32613,2232,680,680,2,679,0.9985,2.597675,0.724895,2.427789,0.677487,0.696043,2028,679,321,97,0.315169,0.472754,0.142857,30.8,31481.7,1.035803
warsaw_0733,warsaw,733,52.274456,21.163821,510777.48,5791177.34,511577.48,5791977.34,EPSG:32634,408,124,124,2,123,0.9919,2.56849,0.716751,2.225475,0.62103,0.710512,334,123,53,26,0.252033,0.430894,0.211382,50.74,8574.84,1.017538
portland_0078,portland,78,45.465498,-122.739597,519956.84,5034296.47,520756.84,5035096.47,EPSG:32610,202,83,83,10,73,0.8795,2.631754,0.734405,2.476319,0.69103,0.6787,156,73,37,29,0.013699,0.506849,0.39726,83.82,6538.28,1.045359
lasvegas_0870,lasvegas,870,36.115625,-115.101421,670473.93,3998042.16,671273.93,3998842.16,EPSG:32611,758,265,265,12,244,0.9208,2.585537,0.721508,2.807096,0.783335,0.702104,672,244,165,36,0.114754,0.67623,0.147541,45.86,15499.84,1.12218
adelaide_0993,adelaide,993,-34.872556,138.625789,282592.29,6138118.26,283392.29,6138918.26,EPSG:32754,394,112,112,2,111,0.9911,2.590492,0.722891,2.510765,0.700642,0.699637,320,111,66,9,0.189189,0.594595,0.081081,62.66,10150.54,1.005512
kyiv_1018,kyiv,1018,50.528651,30.668352,334345.8,5599607.52,335145.8,5600407.52,EPSG:32636,108,41,41,7,35,0.8537,2.686724,0.749745,2.691662,0.751123,0.649713,70,35,13,15,0.028571,0.371429,0.428571,101.45,3550.67,1.109542
houston_0868,houston,868,29.754702,-95.361246,271272.3,3293540.6,272072.3,3294340.6,EPSG:32615,2200,677,677,5,662,0.9778,2.535287,0.707485,2.500743,0.697846,0.726545,2012,662,299,91,0.362538,0.451662,0.137462,25.63,25786.23,1.038643
cleveland_0272,cleveland,272,41.502452,-81.672085,443507.88,4594354.41,444307.88,4595154.41,EPSG:32617,1682,503,503,5,495,0.9841,2.647007,0.738661,2.414081,0.673662,0.670782,1476,495,255,59,0.278788,0.515152,0.119192,35.98,26840.89,1.046198
phoenix_1649,phoenix,1649,33.605011,-111.972457,409380.48,3718385.52,410180.48,3719185.52,EPSG:32612,522,145,145,1,145,1.0,2.52784,0.705407,2.594941,0.724132,0.730078,448,145,78,10,0.310345,0.537931,0.068966,77.36,17329.75,1.214006
bengaluru_0500,bengaluru,500,13.01244,77.58268,779741.21,1439533.77,780541.21,1440333.77,EPSG:32643,504,160,160,2,148,0.925,2.508049,0.699884,2.23915,0.624847,0.739357,418,148,80,22,0.216216,0.540541,0.148649,48.73,10282.58,1.038338
houston_0341,houston,341,29.752739,-95.468716,260872.3,3293540.6,261672.3,3294340.6,EPSG:32615,520,153,153,3,151,0.9869,2.621439,0.731526,2.83769,0.791872,0.684,428,151,72,20,0.238411,0.476821,0.13245,49.62,10718.98,1.062872
sapporo_0247,sapporo,247,43.131832,141.319589,525593.42,4775104.24,526393.42,4775904.24,EPSG:32654,1164,316,316,3,314,0.9937,2.509263,0.700223,2.531814,0.706516,0.738792,1012,314,154,9,0.375796,0.490446,0.028662,45.92,23237.49,1.030164
bengaluru_0461,bengaluru,461,13.026967,77.575459,778941.21,1441133.77,779741.21,1441933.77,EPSG:32643,550,176,176,3,174,0.9886,2.617932,0.730548,2.665577,0.743843,0.685792,466,174,89,33,0.178161,0.511494,0.189655,48.23,11236.49,1.038848
minneapolis_0604,minneapolis,604,44.995643,-93.210333,483021.29,4982087.85,483821.29,4982887.85,EPSG:32615,262,97,97,8,89,0.9175,2.524334,0.704429,2.480359,0.692157,0.731734,218,89,46,26,0.11236,0.516854,0.292135,63.64,6937.17,1.058898
bogota_0194,bogota,194,4.631783,-74.132676,595801.98,511621.2,596601.98,512421.2,EPSG:32618,614,183,183,6,167,0.9126,2.647891,0.738908,2.543828,0.709869,0.67032,478,167,87,21,0.215569,0.520958,0.125749,53.98,12900.36,1.038122
sofia_0143,sofia,143,42.703475,23.276871,686077.94,4730000.69,686877.94,4730800.69,EPSG:32634,624,194,194,1,194,1.0,2.624768,0.732455,2.746857,0.766525,0.682295,540,194,119,24,0.139175,0.613402,0.123711,49.13,13264.18,1.024716
brasilia_0372,brasilia,372,-15.881071,-48.109219,166603.82,8241345.62,167403.82,8242145.62,EPSG:32723,552,165,165,2,164,0.9939,2.600948,0.725808,2.58111,0.720272,0.694398,460,164,123,9,0.054878,0.75,0.054878,64.39,14810.61,1.083829
tallinn_0123,tallinn,123,59.415138,24.718674,370130.2,6588098.73,370930.2,6588898.73,EPSG:32635,1152,435,435,6,430,0.9885,2.609878,0.7283,2.649853,0.739455,0.689888,1048,430,219,130,0.116279,0.509302,0.302326,32.87,17287.45,1.048246
sapporo_0301,sapporo,301,43.066941,141.338903,527193.42,4767904.24,527993.42,4768704.24,EPSG:32654,1706,482,482,3,477,0.9896,2.501408,0.698031,2.49529,0.696324,0.742433,1536,477,255,14,0.354298,0.534591,0.02935,34.29,26338.17,1.023412
warsaw_0565,warsaw,565,52.267349,21.081732,505177.48,5790377.34,505977.48,5791177.34,EPSG:32634,322,118,118,7,106,0.8983,2.630135,0.733953,2.662936,0.743106,0.679535,260,106,53,33,0.132075,0.5,0.311321,41.6,5407.54,1.023344
bengaluru_0074,bengaluru,74,12.941033,77.493515,770141.21,1431533.77,770941.21,1432333.77,EPSG:32643,728,238,238,5,213,0.895,2.636437,0.735712,2.650455,0.739624,0.67628,562,213,116,35,0.131455,0.544601,0.164319,56.61,16021.86,1.013491
houston_1044,houston,1044,29.856283,-95.330517,274472.3,3304740.6,275272.3,3305540.6,EPSG:32615,304,87,87,1,87,1.0,2.510569,0.700588,2.390963,0.667211,0.738184,248,87,41,11,0.252874,0.471264,0.126437,80.59,9993.29,1.020287
kyiv_0518,kyiv,518,50.517951,30.499584,322345.8,5598807.52,323145.8,5599607.52,EPSG:32636,1426,476,476,9,467,0.9811,2.599335,0.725358,2.645593,0.738267,0.695209,1270,467,278,80,0.141328,0.595289,0.171306,38.71,24814.17,1.035434
turin_0185,turin,185,45.105249,7.722996,399137.03,4995035.46,399937.03,4995835.46,EPSG:32632,656,245,245,2,244,0.9959,2.609735,0.72826,2.889991,0.806467,0.689961,620,244,91,79,0.245902,0.372951,0.32377,37.49,11621.58,1.039938
minsk_0335,minsk,335,53.834761,27.627263,540879.19,5964919.78,541679.19,5965719.78,EPSG:32635,938,309,309,3,305,0.9871,2.677412,0.747146,2.693353,0.751595,0.654711,838,305,180,51,0.154098,0.590164,0.167213,34.67,14663.44,1.046053
barcelona_0142,barcelona,142,41.376178,2.190463,431904.94,4580433.89,432704.94,4581233.89,EPSG:32631,2058,597,597,1,597,1.0,2.585665,0.721544,2.360843,0.658806,0.70204,1914,597,326,22,0.348409,0.546064,0.036851,24.95,23879.44,1.026906
cairo_1170,cairo,1170,30.112943,31.548358,359743.78,3331789.41,360543.78,3332589.41,EPSG:32636,330,113,113,2,91,0.8053,2.529759,0.705943,2.62968,0.733826,0.72917,236,91,62,17,0.054945,0.681319,0.186813,50.01,6000.71,1.085735
hanoi_0020,hanoi,20,21.171208,105.305859,531351.27,2340726.51,532151.27,2341526.51,EPSG:32648,232,69,69,1,69,1.0,2.508715,0.70007,2.271241,0.633802,0.739047,172,69,30,14,0.130435,0.434783,0.202899,91.72,7887.76,1.005008
bangkok_1732,bangkok,1732,13.861985,100.732478,686828.23,1532740.91,687628.23,1533540.91,EPSG:32647,274,124,124,2,123,0.9919,2.543897,0.709888,2.482548,0.692768,0.722432,248,123,55,57,0.01626,0.447154,0.463415,56.54,7010.38,1.021484
bengaluru_0077,bengaluru,77,12.962715,77.493731,770141.21,1433933.77,770941.21,1434733.77,EPSG:32643,448,149,149,7,120,0.8054,2.683979,0.748978,2.81868,0.786568,0.65119,310,120,74,24,0.083333,0.616667,0.2,62.15,9633.36,1.037892
brasilia_1220,brasilia,1220,-15.897918,-47.937793,185003.82,8239745.62,185803.82,8240545.62,EPSG:32723,152,62,62,5,58,0.9355,2.678105,0.74734,2.374634,0.662654,0.65434,132,58,35,18,0.0,0.603448,0.310345,51.98,3534.31,1.04425
adelaide_0212,adelaide,212,-34.812444,138.505096,271392.29,6144518.26,272192.29,6145318.26,EPSG:32754,520,168,168,1,168,1.0,2.656762,0.741384,2.663816,0.743352,0.665668,458,168,88,32,0.196429,0.52381,0.190476,46.16,10570.26,1.043486
miami_0051,miami,51,25.763385,-80.242804,575530.94,2849298.73,576330.94,2850098.73,EPSG:32617,1322,451,451,2,450,0.9978,2.576373,0.718951,2.330042,0.650211,0.706639,1232,450,261,85,0.173333,0.58,0.188889,38.96,23999.46,1.081688
minsk_0184,minsk,184,53.835176,27.542172,535279.19,5964919.78,536079.19,5965719.78,EPSG:32635,542,196,196,4,192,0.9796,2.560036,0.714392,2.806236,0.783095,0.714638,478,192,95,55,0.145833,0.494792,0.286458,43.93,10674.37,1.042177
cologne_0049,cologne,49,50.938348,6.852837,348742.11,5644764.25,349542.11,5645564.25,EPSG:32632,716,260,260,7,245,0.9423,2.562435,0.715061,2.57117,0.717499,0.713471,608,245,127,68,0.122449,0.518367,0.277551,37.66,11522.69,1.045792
adelaide_1039,adelaide,1039,-34.93039,138.63288,283392.29,6131718.26,284192.29,6132518.26,EPSG:32754,910,245,245,1,245,1.0,2.513277,0.701343,2.142649,0.597918,0.736921,764,245,116,12,0.346939,0.473469,0.04898,43.01,16431.24,1.004051
bengaluru_0236,bengaluru,236,12.991268,77.530868,774141.21,1437133.77,774941.21,1437933.77,EPSG:32643,1052,339,339,4,336,0.9912,2.665994,0.74396,2.687516,0.749965,0.660791,912,336,208,56,0.130952,0.619048,0.166667,46.41,21161.15,1.021868
phoenix_0978,phoenix,978,33.64744,-112.076457,399780.48,3723185.52,400580.48,3723985.52,EPSG:32612,206,67,67,4,56,0.8358,2.65876,0.741941,2.728619,0.761435,0.664615,140,56,37,13,0.035714,0.660714,0.232143,94.6,6622.32,1.06489
phoenix_0764,phoenix,764,33.466854,-112.100045,397380.48,3703185.52,398180.48,3703985.52,EPSG:32612,966,312,312,4,309,0.9904,2.632554,0.734628,2.412031,0.67309,0.678287,870,309,169,47,0.210356,0.546926,0.152104,44.04,19159.1,1.056812
thessaloniki_0472,thessaloniki,472,40.804951,22.78283,649983.42,4518234.41,650783.42,4519034.41,EPSG:32634,134,35,35,1,35,1.0,2.494313,0.696051,2.575324,0.718658,0.7457,102,35,16,2,0.257143,0.457143,0.057143,86.69,4421.13,1.019219
toronto_0070,toronto,70,43.712623,-79.535027,617618.93,4840598.1,618418.93,4841398.1,EPSG:32617,572,182,182,6,150,0.8242,2.608022,0.727782,2.730439,0.761943,0.690828,442,150,112,12,0.14,0.746667,0.08,38.32,8467.74,1.09337
vienna_0440,vienna,440,48.22395,16.425665,605485.9,5341774.32,606285.9,5342574.32,EPSG:32633,738,245,245,6,219,0.8939,2.616221,0.73007,2.532933,0.706828,0.686665,610,219,94,48,0.283105,0.429224,0.219178,37.69,11644.84,1.030228
houston_0940,houston,940,29.69007,-95.343201,272872.3,3286340.6,273672.3,3287140.6,EPSG:32615,268,70,70,1,70,1.0,2.517691,0.702575,2.19211,0.61172,0.734857,206,70,35,7,0.271429,0.5,0.1,86.62,8921.36,1.014467
sapporo_0579,sapporo,579,43.03783,141.427131,534393.42,4764704.24,535193.42,4765504.24,EPSG:32654,582,167,167,1,167,1.0,2.539183,0.708573,2.54795,0.711019,0.724687,470,167,104,16,0.143713,0.622754,0.095808,61.01,14338.34,1.041289
orlando_0908,orlando,908,28.536796,-81.305892,469674.2,3156306.54,470474.2,3157106.54,EPSG:32617,318,109,109,3,96,0.8807,2.494076,0.695985,2.698272,0.752967,0.745809,228,96,35,31,0.166667,0.364583,0.322917,73.58,8387.81,1.106073
bangkok_0016,bangkok,16,13.676422,100.339155,644428.23,1511940.91,645228.23,1512740.91,EPSG:32647,312,131,131,8,122,0.9313,2.643558,0.737699,2.762893,0.771,0.672581,258,122,58,48,0.016393,0.47541,0.393443,63.33,8169.76,1.043913
brasilia_0347,brasilia,347,-15.815969,-48.115682,165803.82,8248545.62,166603.82,8249345.62,EPSG:32723,430,133,133,2,127,0.9549,2.523589,0.704221,2.320232,0.647473,0.732085,342,127,84,14,0.07874,0.661417,0.110236,71.29,12475.31,1.051985
houston_0680,houston,680,29.869373,-95.405344,267272.3,3306340.6,268072.3,3307140.6,EPSG:32615,658,228,228,2,227,0.9956,2.500502,0.697778,2.650502,0.739637,0.742852,618,227,126,50,0.189427,0.555066,0.220264,37.26,11588.43,1.07231
seattle_0116,seattle,116,47.696041,-122.366209,547154.92,5282311.91,547954.92,5283111.91,EPSG:32610,588,211,211,3,209,0.9905,2.476329,0.691033,2.092768,0.583998,0.753889,530,209,112,54,0.129187,0.535885,0.258373,50.9,13489.49,1.023202
barcelona_0100,barcelona,100,41.404794,2.161395,429504.94,4583633.89,430304.94,4584433.89,EPSG:32631,3092,865,865,1,865,1.0,2.604043,0.726672,2.270129,0.633492,0.692839,2780,865,447,21,0.359538,0.516763,0.024277,25.36,35307.96,1.025935
brasilia_1890,brasilia,1890,-15.654095,-47.800066,199403.82,8266945.62,200203.82,8267745.62,EPSG:32723,382,124,124,7,113,0.9113,2.590425,0.722872,2.1593,0.602564,0.69967,276,113,69,23,0.026549,0.610619,0.20354,67.07,9524.14,1.039456
tehran_0541,tehran,541,35.680292,51.403135,536079.81,3948164.0,536879.81,3948964.0,EPSG:32639,1296,553,553,13,532,0.962,2.626954,0.733065,2.62034,0.73122,0.681172,1164,532,256,216,0.056391,0.481203,0.406015,32.92,19157.24,1.019884
phoenix_1545,phoenix,1545,33.66259,-111.990361,407780.48,3724785.52,408580.48,3725585.52,EPSG:32612,222,64,64,4,54,0.8438,2.62048,0.731259,2.517982,0.702656,0.684491,150,54,26,8,0.222222,0.481481,0.148148,50.25,3768.76,1.150198
medellin_0267,medellin,267,6.27046,-75.567888,436782.85,692736.01,437582.85,693536.01,EPSG:32618,1454,452,452,3,445,0.9845,2.652459,0.740183,2.759097,0.769941,0.667929,1306,445,272,41,0.202247,0.611236,0.092135,33.68,22129.5,1.051942
denver_0305,denver,305,39.771846,-104.927866,505777.82,4402037.36,506577.82,4402837.36,EPSG:32613,866,297,297,2,293,0.9865,2.583911,0.721054,2.764767,0.771523,0.702911,772,293,161,68,0.16041,0.549488,0.232082,40.89,15865.44,1.112096
hanoi_3336,hanoi,3336,21.241762,105.822558,584951.27,2348726.51,585751.27,2349526.51,EPSG:32648,194,60,60,3,58,0.9667,2.493652,0.695867,2.556274,0.713342,0.746004,134,58,27,15,0.051724,0.465517,0.258621,87.01,5829.92,1.006571
minneapolis_0160,minneapolis,160,44.973656,-93.362438,471021.29,4979687.85,471821.29,4980487.85,EPSG:32615,854,265,265,5,259,0.9774,2.575671,0.718755,2.622805,0.731908,0.706985,750,259,162,26,0.189189,0.625483,0.100386,43.65,16544.3,1.069351
phoenix_1729,phoenix,1729,33.655647,-111.955771,410980.48,3723985.52,411780.48,3724785.52,EPSG:32612,912,298,298,2,297,0.9966,2.519051,0.702955,2.569408,0.717007,0.734219,846,297,168,44,0.222222,0.565657,0.148148,36.73,15828.63,1.056943
toronto_0194,toronto,194,43.654371,-79.486841,621618.93,4834198.1,622418.93,4834998.1,EPSG:32617,890,269,269,6,263,0.9777,2.534332,0.707219,2.1803,0.608424,0.727,738,263,128,42,0.239544,0.486692,0.159696,52.61,19413.86,1.013574
thessaloniki_1582,thessaloniki,1582,40.483302,23.057433,673983.42,4483034.41,674783.42,4483834.41,EPSG:32634,102,34,34,2,33,0.9706,2.68513,0.7493,2.610332,0.728427,0.65057,74,33,13,10,0.090909,0.393939,0.30303,99.99,3899.47,1.074053
chicago_0842,chicago,842,41.813644,-87.598268,449908.44,4628858.65,450708.44,4629658.65,EPSG:32616,1378,405,405,6,392,0.9679,2.635312,0.735398,2.591023,0.723039,0.676862,1228,392,194,33,0.364796,0.494898,0.084184,41.4,25753.0,1.027512
vancouver_0102,vancouver,102,49.211285,-123.108331,491709.99,5450549.41,492509.99,5451349.41,EPSG:32610,814,277,277,5,273,0.9856,2.565524,0.715923,2.533301,0.706931,0.711963,714,273,124,70,0.205128,0.454212,0.25641,41.08,14748.77,1.050392
tehran_0253,tehran,253,35.673366,51.305861,527279.81,3947364.0,528079.81,3948164.0,EPSG:32639,282,88,88,6,79,0.8977,2.637081,0.735892,2.812063,0.784721,0.675946,194,79,39,15,0.075949,0.493671,0.189873,79.31,7693.32,1.100211
